domain,scene,level_band,state,route,variant_no,text,tone_tier,narrative_status,note,group
adventure_event,sect_errand,通用,蛮州,通用,09,"沤肥窖是门里最不起眼也最要命的地方——蛊虫的肥料，都是在这里沤出来的。
你被派去添料，掀开窖盖，一股陈年味道扑面而来，你不争气地退了半步。
你屏住呼吸添完料，盖上窖盖，对着窖拱了拱手：""得罪了。""",玩梗灰,定稿,沤肥窖,sect_wandu
adventure_event,sect_errand,通用,蛮州,通用,10,"煮毒釜是口比人还高的大锅，熬起毒来，整条山谷都是这股味。
你被派去看火，锅里的毒汤咕嘟咕嘟冒泡，你举着长勺搅了整整一天。
收工时你闻了闻自己的袖子，叹了口气——这味道，洗三遍也洗不掉。",玩梗灰,定稿,煮毒釜,sect_wandu
adventure_event,sect_errand,通用,蛮州,通用,11,"蛊粮仓里存着喂蛊的粮——虫卵、蜜粉、晒干的肉条，一袋一袋码得整齐。
你被派去盘仓，数到一半，听见袋子里有动静。
你解开袋子一看——几只偷吃的蛊虫被你当场抓获，它们集体装死。你看了一会儿，又把袋子系上了。",玩梗灰,定稿,蛊粮仓,sect_wandu
adventure_event,sect_duel,练气-筑基,通用,通用,01,"蛊斗场的晨课点名，轮到你了，教习师兄看了看你脸色：""绿得挺匀，练过了？""
你点头，他在簿上记下：""气色达标，通过。""
你低头看了看自己——这气色，是昨天试药试出来的。",玩梗灰,定稿,校场点名,sect_wandu
adventure_event,sect_duel,通用,通用,通用,02,"蛊斗场上，同门放出他的金线蛊，你也放出你的——两只蛊虫在空中对了一回合，各自退开。
他收蛊：""平手。""你也收蛊，点头。
转身时你俩都悄悄检查自己的虫有没有被阴到——蛊斗的规矩：虫赢了才算赢。",玩梗灰,定稿,与同门过招,sect_wandu
adventure_event,sect_duel,金丹-元婴,通用,通用,03,"连斗三场，你的蛊虫越斗越精神，对面换了两茬虫。
第三场，你放虫的时机慢了半息，虫子被对方的毒雾喷了个正着。
你把虫收回来看了看，虫朝你翘了翘须，你松了口气：""没事，它皮厚。""",玩梗灰,定稿,车轮战被围观,sect_wandu
adventure_event,sect_duel,练气-筑基,通用,通用,04,"新来的师弟抱着蛊罐发抖，你陪他练手，教他怎么看虫的脾气。
他的虫终于肯出罐了，绕着他爬了一圈，又钻了回去。
师弟急得冒汗，你安慰他：""别急，它要是不认你，早咬你了。""",玩梗灰,定稿,陪新手喂招,sect_wandu
adventure_event,sect_duel,金丹-元婴,通用,通用,05,"入夜，你在蛊房角落复盘今日的斗法，把虫放出来重新走了一遍。
蝎娘子提着灯来看：""输的那手，错在放虫早了还是晚了？""
你答""早了""，她点了点头：""记性还行——明日起，跟这只虫多睡三天。""",玩梗灰,定稿,收功复盘,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,06,"斗蛊台边的石栏杆，被历代弟子拍出了包浆，你也拍了一掌。
你的虫赢了半招，台下喝彩声稀稀拉拉——万毒门的喝彩，向来含蓄。
你拍拍虫壳：""听见没，他们说你还行。""虫背过身去，把屁股对着你，大概是在说""滚""。",玩梗灰,定稿,斗蛊台,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,07,"试毒坪是门里验毒功的地方——把解药、毒药一字排开，从头试到尾。
你试了一下午，舌头麻了半边，手指头倒是越试越灵。
收工时，教习师兄问你还剩几成感觉，你伸出三根手指——他欣慰地点头：""够用了。""",玩梗灰,定稿,试毒坪,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,08,"毒雾坪经常飘着一层薄薄的毒雾，是门里练抗性的地方。
你进去站了一炷香，出来时脸是绿的，眼睛倒是亮的。
师兄问你感觉如何，你答：""肺在骂我。""他点头：""骂习惯了就好了。""",玩梗灰,定稿,毒雾坪,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,09,"药浴池在谷后的温泉边，斗完蛊的弟子都在这里泡药浴，洗掉一身毒。
你泡到一半，一只蛊虫从池边探出头，看见你，又缩了回去。
你对着它喊：""看什么看，没见过人洗澡？""——它又探出头来，吐了个水泡，仿佛在说""没见过这么绿的""。",玩梗灰,定稿,药浴池,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,10,"虫斗栅是给新虫练胆的地方——把两只虫隔着栅栏对放，看谁先怂。
你陪你的虫练了一下午，它越斗越勇，你倒是先怂了。
你把它收回来，它不满地鼓了鼓翅，你劝它：""适可而止，赢多了容易挨咬。""",玩梗灰,定稿,虫斗栅,sect_wandu
adventure_event,sect_duel,通用,蛮州,通用,11,"百蛇壕绕着谷后的坡地挖了一圈，里面盘着各式各样的蛇，是门里的活篱笆。
你被派去巡壕，走了一圈，壕里的蛇整整齐齐探出脑袋，像在列队检阅。
你冲它们摆手：""辛苦了，今儿没带吃的。""——蛇们又齐齐趴了回去。",玩梗灰,定稿,百蛇壕,sect_wandu
adventure_event,sect_trial,练气-筑基,通用,通用,01,"毒无涯派你下山""收账""——不是收钱，是收一株欠了门里三年的毒草。
你领了差帖，揣上解毒丹和饲虫粮，天没亮就出了山谷。
回头看了一眼瘴气里的山门，你心说：这趟差，别让虫给跑了。",玩梗灰,定稿,领命下山,sect_wandu
adventure_event,sect_trial,金丹-元婴,通用,通用,02,"官道上，一个采药人捂着胳膊喊疼，你上前看了看——蛇咬的，毒不重。
你配了解药给他敷上，他千恩万谢，问你是哪家的。
你报了万毒门，他脸色僵了僵，你补一句：""放心，收你药钱的人不咬人。""",玩梗灰,定稿,途中遇凡人求助,sect_wandu
adventure_event,sect_trial,通用,通用,通用,03,"两州交界，你撞见一队正道弟子，对面看见你的腰牌，手都按上了剑柄。
你举起双手：""借道，不借命。""对面犹豫片刻，让了路。
你走过他们时感叹：万毒门的名声，比路好用。",玩梗灰,定稿,过他宗地界,sect_wandu
adventure_event,sect_trial,练气-筑基,通用,通用,04,"山脚市集，你摆摊卖解毒丸——不标价，随缘。
一位汉子买走一瓶，回头又跑来：""小哥，你这药管用！""
你心说牌子都不看就夸，嘴上答：""管用就好，下回中毒记得还来。""",玩梗灰,定稿,山脚市集采办,sect_wandu
adventure_event,sect_trial,金丹-元婴,通用,通用,05,"回门交差，你把那株欠了三年的毒草交到药房，管事的老药师接过去端详了半天。
""成色不错。""他难得夸了一句，又补：""就是晚了三年，虫都换两茬了。""
你心说：还不是你们差事派得晚。",玩梗灰,定稿,回山交令,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,06,"下山第一站，你路过一个猎户寨，寨门口晒着兽皮，飘着烤肉味。
你饿了，用一小包解毒粉换了一顿饱饭——猎户们对这买卖十分满意。
临走，寨头的老猎户送你到寨口：""下回还来，带上点治兽咬的药。""——你心说：这生意，比打猎好做。",玩梗灰,定稿,猎户寨,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,07,"蛊烟村的蛊医点着蛊烟熏屋子，说是驱虫，你闻了闻——手艺不赖，就是火候差了点。
你借他的炉子重新配了一炉，烟一换，屋里的虫果然跑了。
蛊医千恩万谢，你摆手：""同行切磋。""——他愣住：""你也是……""你点头，他脸色有点复杂。",玩梗灰,定稿,蛊烟村,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,08,"山货集是蛮州山里的老集市，山货铺子一家挨一家——药材、兽皮、虫干。
你在一个摊子前蹲下，捡起一枚虫干闻了闻：""假的，这是面捏的。""
摊主急了：""你凭什么说假的？""你捏碎了给他看——里面是面。他沉默了。",玩梗灰,定稿,山货集,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,09,"蛮州山溪的渡口，摆渡人一根竹筏，能载一筏山货，也能载一筏闲话。
你搭筏过溪，筏上的货郎问你：""小兄弟，做哪行的？""
你答""收药材的""，他来了兴致：""收什么药材？""你想了想：""收毒的那种。""——他默默往筏尾挪了挪。",玩梗灰,定稿,山溪渡口,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,10,"峡谷栈道贴着崖壁，脚下是湍急的溪流，走起来一步三晃。
你走栈道时，一群山猴从崖上扔果子砸你，你躲闪不及，挨了一下。
你抬头冲它们龇牙，它们龇牙回来——你俩隔着峡谷互相龇了半天，最后你认输走了。",玩梗灰,定稿,峡谷栈道,sect_wandu
adventure_event,sect_trial,通用,蛮州,通用,11,"山里的药农棚搭在半坡，你借宿一夜，药农老汉给你讲了一夜的药经。
讲到半夜，他忽然问：""听说你们万毒门，拿人试药？""
你摇头：""不拿人试。拿虫试，虫不行再自己试。""他听完，把被子裹紧了些。",玩梗灰,定稿,药农棚,sect_wandu
adventure_event,elder_guidance,通用,通用,通用,01,"血屠让你在演武场站了一炷香，什么也不教，就看。
一炷香尽，他开口：""扛得住我一眼的，才有资格学。""
你站得腿发麻，他咧嘴：""还行。明日起，跟着我练。""",玩梗灰,定稿,考校,sect_xuemo
adventure_event,elder_guidance,金丹-元婴,通用,通用,02,"血屠传你燃血之法，你运功催动气血，浑身像着了火，骨节劈啪作响。
他站在旁边看：""对，就是这个响。响得越脆，烧得越旺。""
你收功时累得直喘，他扔过来一壶烈酒：""补补。别喝多了，明早还要练。""",玩梗灰,定稿,传功画面,sect_xuemo
adventure_event,elder_guidance,练气-筑基,通用,通用,03,"你练血炼之法卡了壳，气血淤在肩头，疼得半夜睡不着。
孔无常路过看你一眼：""淤了？""你点头，他递来一柄铁尺：""自己敲，敲开了就好了。""
你敲了一夜，天亮时肩头的淤果然散了——疼归疼，法子管用。",玩梗灰,定稿,点化,sect_xuemo
adventure_event,elder_guidance,练气-筑基,通用,通用,04,"血屠在血池边示范了一套拳，拳拳带风，血气在他周身翻涌如旗。
他收势，血池里的水还在一圈圈荡：""看明白了吗？""
你点头，他咧嘴：""看明白和练明白，隔着一条命。""",玩梗灰,定稿,演示,sect_xuemo
adventure_event,elder_guidance,金丹-元婴,通用,通用,05,"下山前，血屠把你叫到血池边，劈手扔给你一柄短刀：""拿着。刀比话有用。""
你接住刀，他转身：""活着回来。死了，我记你一笔。""
你攥着刀下山——这大概是全天下最像遗言又最像叮嘱的话。",玩梗灰,定稿,赠言,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,06,"断指峰是山门后的最高峰，传说血神的断指落在这里，化成了这座山。
你被派去峰顶瞭望，风大得把衣摆吹成旗。
你站了一个时辰，看着山下的血色峡谷，忽然理解了宗门为什么把山门安在这里——站得高，才看得清谁在找死。",玩梗灰,定稿,断指峰,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,07,"血窟是血气最旺的地方，弟子们在这里炼功，一进去就是一身汗。
你在窟里坐了一炷香，气血翻得比江还急，出来时腿都是软的。
师兄递给你一碗血酿：""补补。头一回都这样。""你灌了一口，眼前发黑——过了半晌，又缓过来了。",玩梗灰,定稿,血窟,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,08,"血祭坛在血池殿后的空地上，逢祭日，弟子们在这里举刀立誓。
你头一回参加，跟着众人举刀，喊了三声""以血立誓""。
散场时旁边的师兄拍拍你：""喊得不错。就是记着，立了誓的，刀要自己擦亮。""",玩梗灰,定稿,血祭坛,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,09,"后山的血枫林一到秋天，满山红得滴血——宗门弟子都说，这是山在提醒我们别忘本。
你被派去林里巡夜，踩着落叶走，脚下沙沙响。
走到林深处，你看见一株老枫树根下压着一把旧刀，刀身锈了大半——你蹲下看了看，没动它。",玩梗灰,定稿,血枫林,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,10,"刀冢埋着历代弟子用旧的刀，一把把插在土里，像是长出来的铁树。
你路过时，看见自己师兄的那把旧刀也插上了——他换了新刀，旧刀入冢。
你站了一会儿，把自己的刀拔出来看了看，又插回去：刀还在，路还长。",玩梗灰,定稿,刀冢,sect_xuemo
adventure_event,elder_guidance,通用,沧州,通用,11,"血池殿的大梁上悬着历代宗主的刀，一把比一把旧，没有一把是钝的。
你被派去擦拭，擦到最老那把时，刀身嗡了一声——你手一抖，差点没接住。
你对着刀拱了拱手：""晚辈冒犯。""刀安静了，像是默认了。",玩梗灰,定稿,血池殿,sect_xuemo
adventure_event,sect_errand,通用,通用,通用,01,"孔无常翻开他的无常簿，毛笔点了点你的名字：""后山煞气窟，取三缕煞气回来。""
你领了牌子要走，他头也不抬：""取不够数，簿上记你一笔。""
你心说：这簿子大概比门规还吓人。",玩梗灰,定稿,派差,sect_xuemo
adventure_event,sect_errand,练气-筑基,通用,通用,02,"你被派去山脚下的镇子采购——酒、肉、粗盐，还有一包新磨的刀油。
铺子的老板看见你的牌子，手脚麻利地打包，还多塞了两块肉。
你拎着东西回山，心说：这待遇，全靠名声。",玩梗灰,定稿,跑腿路上,sect_xuemo
adventure_event,sect_errand,金丹-元婴,通用,通用,03,"血库的账目对不上，孔无常把两本簿子推到你面前：""复核。""
你查到深夜，把入库册与出库册逐条对过，末了发现是月初入库时记重了一笔——账本没错，是记数的人错了。
孔无常接过看了一眼，提笔把多出的那笔划掉，在旁批了个""蠢""字：""错账下回再犯，罚你看一个月库房。""",玩梗灰,定稿,复核血库,sect_xuemo
adventure_event,sect_errand,练气-筑基,通用,通用,04,"新入门的师弟被旧人欺压，在演武场门口涨红了脸。
你上前两步，把师弟挡在身后：""他的事，我接了。""
对方看了看你腰间的牌子，改口说""误会""——血魔宗的规矩，打了再说。",玩梗灰,定稿,替人解围,sect_xuemo
adventure_event,sect_errand,金丹-元婴,通用,通用,05,"你回血池交差，孔无常把煞气验过，在簿子上勾了一笔。
他抬眼看了看你：""没偷懒。""停顿片刻：""比上次那个强。""
你问上次那个怎么了——他翻了一页簿子：""死了。""",玩梗灰,定稿,交差领赏,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,06,"无常簿房是孔无常的案房，四壁架子上摆满了簿子，一本本按年份排好。
你被派去誊抄名册，抄到一半，发现自己的名字下被添了一行小字：""去年欠练，今年补上。""
你默默把册子放回原处，决定从明天起，练功早半个时辰。",玩梗灰,定稿,无常簿房,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,07,"兵器库的门比城墙还厚，你被派去盘库，一架子一架子的刀剑数过去。
角落里搁着一根断了的刀柄，你拿起来看了看，管库的师兄说：""那是老宗主的刀，断在断指峰上。""
你小心地放回去——连刀柄都供着的地方，断刀也是香火。",玩梗灰,定稿,兵器库,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,08,"山下的镇子送上来几坛酒，你被派去搬进酒窖，窖里已经存了满满一墙。
你搬完最后一坛，看着满墙的酒坛子，忽然明白了宗门的战略储备。
你顺手在最近的一坛上拍了一掌：""这坛，等庆祝的时候开。""——后来你发现，每个弟子都拍过这一掌。",玩梗灰,定稿,酒窖,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,09,"锈铁堆场堆着从古战场上收来的残甲断戟，是宗门炼器的原料。
你被派去分拣——能用的挑出来，锈透的扔回堆里。
分拣到一半，你在一片残甲上认出半枚旧徽记，是战死的无名散修的。
你把它单独放在一边，没有扔进炉子。",玩梗灰,定稿,锈铁堆场,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,10,"山门值哨是最没意思的差事——往门口一杵，吓唬路过的散修。
你站了一天，路过的散修绕了三个弯，没有一个人敢靠近。
收哨时，管事的师兄夸你：""站得够凶。""你活动了一下僵硬的脖子：""主要是饿的。""",玩梗灰,定稿,山门值哨,sect_xuemo
adventure_event,sect_errand,通用,沧州,通用,11,"火灶是宗门吃饭的地方，大锅大灶，做出来的饭管饱不管好。
你被派去帮厨，剁了一下午的肉，手酸得提不起刀。
掌勺的师父尝了你的手艺，沉默半晌，把汤勺递给你：""明天还来帮厨。""",玩梗灰,定稿,火灶,sect_xuemo
adventure_event,sect_duel,练气-筑基,通用,通用,01,"演武场的晨课点名，轮到你时，教习的师兄顿了顿：""昨天的伤，好了？""
你拍了拍胸口：""好了。""他点头，在簿上记下：""好了就上擂台。""
晨光里你活动筋骨：血魔宗的规矩，伤好了就该挨打。",玩梗灰,定稿,校场点名,sect_xuemo
adventure_event,sect_duel,通用,通用,通用,02,"演武场上，同门朝你抱拳，你也回礼——他的刀还没出鞘，杀气先到了。
你抢先手连劈七刀，他一刀一刀接住，最后一刀用刀背磕开你的刀，你整条手臂麻到指尖。
他收刀入鞘：""刀快了，心还飘。""——他把刀穗塞回你手里，""稳一稳，下回我不让。""",玩梗灰,定稿,与同门过招,sect_xuemo
adventure_event,sect_duel,金丹-元婴,通用,通用,03,"连赢三场，演武场边挤满了人——第四场，你对面站了两个。
你以一敌二，刀势走到一半突然翻转，用刀背拍开两人的兵刃，顺势点了他们的腕子。
场边静了一瞬，血屠的声音从楼上传来：""还凑合。上来领赏。""",玩梗灰,定稿,车轮战被围观,sect_xuemo
adventure_event,sect_duel,练气-筑基,通用,通用,04,"新入门的师弟握刀的手都在抖，你陪他喂了半个时辰的招。
他一刀劈来，你侧身让过，顺势把他腕子往下一压——刀锋擦着地皮扫过去，他整个人跟着栽了半步。
他再出刀，果然顺了——然后一激动，把刀甩了出去，扎在木桩上。",玩梗灰,定稿,陪新手喂招,sect_xuemo
adventure_event,sect_duel,金丹-元婴,通用,通用,05,"入夜，你在演武场角落复盘今日的对拆，一板一眼重走刀路。
巡夜的灯笼晃了两下，孔无常的声音从窗外传来——隔着一道窗，他看了多久，你不知道。
""明早，演武场。""他没有回头，""刀慢了，就多喂一个月。""——你攥紧刀柄：这句话没挑错，却比挑错更让人不敢忘。",玩梗灰,定稿,收功复盘,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,06,"生死台是宗门比武的地方，台面是整块青石，百年下来，被踩得发亮。
你上台比了一场，赢了半招，下台时腿肚子还在抖。
旁边的师兄递给你一碗水：""头一回上台都这样。多上几回，就抖习惯了。""——你喝了一口，决定下回还来。",玩梗灰,定稿,生死台,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,07,"石锁场摆着一排石锁，从小到大，最大的那个比人还高。
你举了一下午，从最小的举到中号的，气喘如牛。
一个师兄走过来，单手提起最大的那个，举了三次，放下，走了。
你对他的背影看了很久，默默走回最小的石锁前。",玩梗灰,定稿,石锁场,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,08,"旗台上的宗门旗经年不落，旗面被风撕成条，还固执地飘着。
你被派去换旗，爬上旗杆时，风大得你整个人横着飘。
你咬牙把新旗系好，下来时，守旗的老执事冲你竖了竖拇指：""敢爬旗杆的，都是狠人。""",玩梗灰,定稿,旗台,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,09,"山腰的火塘是弟子们歇脚的地方，冬天围一圈，烤肉喝酒吹牛。
你挤进人堆里，听师兄们吹自己当年砍过多少妖兽。
轮到你时你说：""我今天砍了三根木桩。""众人沉默片刻，哄堂大笑——你也跟着笑，不丢人。",玩梗灰,定稿,火塘,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,10,"烽台的烽火百年没点过，是宗门最清闲的岗哨。
你被派去守了三天，闲得发慌，下山时对接班的师兄说：""要是哪天烽火点了，别急着跑——先看看是不是我烤糊了干粮。""
他愣了半天，认真点了点头。",玩梗灰,定稿,烽台,sect_xuemo
adventure_event,sect_duel,通用,沧州,通用,11,"残甲阵是用古战场的残甲断戟摆成的阵，是宗门弟子试刀的地方。
你进阵走了一趟，出来时衣角被割了三道口子。
你对着阵口骂了一句：""算你们狠。""阵里的锈铁在风里晃了晃，像是在应战。",玩梗灰,定稿,残甲阵,sect_xuemo
adventure_event,sect_trial,练气-筑基,通用,通用,01,"血屠派你下山""立威""——去沧州边境转一圈，让附近的散修知道血魔宗还活着。
你领了差令，挎上刀，天没亮就出了山门。
回头看了一眼血色的山门，你心说：这差事，比杀人难——得让人怕，还不能真动手。",玩梗灰,定稿,领命下山,sect_xuemo
adventure_event,sect_trial,金丹-元婴,通用,通用,02,"官道上，一个商队被山贼围住，你路过，站在道边看了片刻。
山贼头子朝你喊：""看什么看！""你拔出刀：""看你们倒霉。""
半炷香后，山贼跑了，商队千恩万谢——你摆手：""别谢，路是我要走的。""",玩梗灰,定稿,途中遇强敌,sect_xuemo
adventure_event,sect_trial,通用,通用,通用,03,"两州交界，你撞见一队正道弟子，对方看见你的腰牌，手按上剑柄。
你举了举刀示意路过：""不打。""对方互相看了看，让了路。
走过时你听见身后有人小声嘀咕——你懒得理，路要紧。",玩梗灰,定稿,过他宗地界,sect_xuemo
adventure_event,sect_trial,练气-筑基,通用,通用,04,"山脚市集，你买酒，摊主多看了你两眼，把最好的那坛推给你。
你接过酒坛，他追出来：""客官，你那个……牌子，是真的？""
你低头看了看腰牌：""真的。怎么了？""他搓着手：""下回来，给你留好酒。""",玩梗灰,定稿,山脚市集采办,sect_xuemo
adventure_event,sect_trial,金丹-元婴,通用,通用,05,"回山交令，血屠听你讲完这趟，难得地笑了：""行，没给宗门丢人。""
他指了指血池边的一坛酒：""赏你的。""你抱起坛子，他又补一句：""喝完报个数。""
你心说：这赏赐，还要记账。",玩梗灰,定稿,回山交令,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,06,"血色峡谷的谷口，是宗门下山的第一道门——风从谷里灌出来，带着铁锈味。
你出谷时，守谷的弟子问你：""多久回？""
你想了想：""办完事就回。要是没回，别找我。""——他说：""放心，不找。""",玩梗灰,定稿,峡谷口,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,07,"断戟坡上插满了断裂的兵刃，是古战场的边角，也是宗门弟子捡遗物的地方。
你路过时，捡到半截还算完整的戟头，掂了掂，放回原处。
旁边捡废铁的汉子问你怎么不要，你说：""我刀够用。留给有缘人。""",玩梗灰,定稿,断戟坡,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,08,"锈溪的水带着铁锈色，溪底的石头都是红的，像血浸过。
你在溪边洗刀，洗出来的水比溪水还红——你对着刀看了看，默默收起来。
这把刀跟你这些年，见血的日子比见水的多。",玩梗灰,定稿,锈溪,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,09,"边镇酒棚是宗门弟子下山爱歇脚的地方——老板娘见多识广，什么人都敢招呼。
你坐下要了碗酒，她打量你：""血魔宗的？""你点头，她给你多舀了半勺。
你问为什么，她说：""你们的人，喝酒痛快，给钱也痛快。""",玩梗灰,定稿,边镇酒棚,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,10,"沧州渡口的船家见你挎着刀，多看了两眼，还是照常收钱过河。
船到江心，他忍不住问：""客官，是不是血魔宗的？""
你答：""沧州人。""他点点头，没再问——沧州的渡口，见过太多的刀，也见过太多不想说的人。",玩梗灰,定稿,沧州渡口,sect_xuemo
adventure_event,sect_trial,通用,沧州,通用,11,"风沙古道是老商路，两边是秃山，风一吹，黄沙铺天盖地。
你赶路时遇上沙暴，躲进半塌的驿站，里面已经蹲着两个行商。
他们看见你的刀，往墙角缩了缩；你摸出干粮，掰了一半扔给他们。
天亮沙停，他们千恩万谢地走了——你发现墙角多了半袋干粮，是还你的。",玩梗灰,定稿,风沙古道,sect_xuemo
breakthrough,success,练气,通用,灵修,01,鸡鸣三遍，你在草庐里盘膝坐定。山野的第一缕灵气顺着吐纳钻入经脉，像春水漫过干涸的沟渠——灵台初开的那一瞬，你听见了自己心跳的声音。,正经,定稿,灵台初开,
breakthrough,success,练气,通用,灵修,02,经脉一节一节亮起来，从指尖到眉心，如星火连成一线。凡人身骨里原来住着这么长的路，你沿着它走到尽头，看见一个从前的自己，正笑着向你点头。,正经,定稿,通脉见真我,
breakthrough,success,练气,通用,灵修,03,在田埂上突破的，露水打湿半截裤腿。引气入体那一刻，方圆一里的虫鸣都静了，又齐刷刷响起来——像是草木虫豸都在替你高兴。你站起身，第一次觉得这山野认得你了。,正经,定稿,晨露沾衣,
breakthrough,success,练气,通用,体修,04,打了一辈子铁的手按在胸口，能摸到那一团热气——气血初凝，像炉膛里新起的火。你试着挥拳，拳风卷起地上的落叶，又轻飘飘落下。到底不一样了，你心想，这身力气有了根。,正经,定稿,气血初凝,
breakthrough,success,练气,通用,体修,05,山风过体，皮膜微微收紧又松开，像一张活的弓。你站在风口上不躲不避，让风一寸寸地试你的筋骨——它试完了，服了，绕着你走。,正经,定稿,皮膜纳风,
breakthrough,success,练气,通用,体修,06,日日挑水劈柴的身骨，今日入了道。气血自足底升起，过腰、过脊、过肩，最后在双掌之间打个结。你放下扁担，一担水挑起来，轻得像挑着一担月亮。,正经,定稿,田间身骨,
breakthrough,success,筑基,通用,灵修,07,丹田里第一滴灵液落下，如春水破冰。河开的那一刻，整条灵脉都活了，汩汩地往丹田里汇。你守着这一泓春水，知道根基落成了——往后的路，是奔流，不再是漫流。,正经,定稿,春水破冰,
breakthrough,success,筑基,通用,灵修,08,灵气在丹田凝成一方基台，白石砌的，不花俏，稳当。你盘坐其上，像农夫坐进自己的田里——地是自家的了，种什么，秋天见分晓。,正经,定稿,灵台筑基,
breakthrough,success,筑基,通用,灵修,09,筑基成时，丹田里点起一盏灯火。此后夜行千里，这盏灯都在——风萧萧的荒原上，你不再怕黑，只怕灯被风吹灭。于是你走得更稳了。,正经,定稿,灯火初上,
breakthrough,success,筑基,通用,体修,10,气血翻涌如熔浆走脉，冲开淤堵的筋络，一节骨头一节骨头地灌过去。你听见自己身上有开闸的声响，旧伤、暗疾、积年的疲乏，全被这股热气冲走了。你站定了，浑身是新的。,正经,定稿,气血灌体,
breakthrough,success,筑基,通用,体修,11,筑基之后，骨头是竹子——韧，不脆。你拿拳头试路边的老槐，一拳一个窝，树皮崩起，你的骨节连疼都没喊一声，反而舒展开了，像新竹拔节。,正经,定稿,骨如新竹,
breakthrough,success,筑基,通用,体修,12,打铁的都知道，好钢是捶出来的。你把自己当一块钢，气血为锤，筋骨为砧，一锤一锤地淬——待筑基功成，你站在炉边喘匀了气，想着下回该淬哪一处。,正经,定稿,淬体如锻,
breakthrough,success,金丹,通用,灵修,13,灵脉如潮水涌回丹田，你守住本心一线清明——金丹凝成，沉甸甸落在心口，像一世凡尘终于有了着落。,正经,定稿,金丹凝成,
breakthrough,success,金丹,通用,灵修,14,金丹一成，丹田深处燃起一点真火，不旺，但再也不会灭。你伸手去接雨，雨丝落在掌心，不等你叹一句凉，丹火沿着经脉暖上来——凡躯里藏着一炉火，这一生，不再空转。,正经,定稿,丹火初燃,
breakthrough,success,金丹,通用,灵修,15,结丹那夜，你在山顶坐到天明。日出时，山下的炊烟一柱一柱地升起来——你忽然明白自己为何修道了。金丹在丹田里转了一圈，安安静静，像给这个问题盖了个章。,正经,定稿,凡尘有着落,
breakthrough,success,金丹,通用,体修,16,气血如大河改道，冲刷四肢百骸——皮膜鼓荡、筋骨齐鸣，金丹凝成。你站在原地，像一座刚长出来的山。,正经,定稿,气血凝丹,
breakthrough,success,金丹,通用,体修,17,脏腑成了炉，气血是柴，金丹坐在炉心里烧。你的呼吸从此有了重量，一吸一呼，屋里的烛火跟着一起一伏——你坐在炉前，烤的是自己这条命。,正经,定稿,腑脏如炉,
breakthrough,success,金丹,通用,体修,18,结丹之后，你搬山石不用术法，只用手臂。同门说你力气大得离谱，你想了想，没告诉他们——身体里那座山已经成型了，日后风霜雨雪，都落在它身上。,正经,定稿,山岳成型,
breakthrough,success,元婴,通用,灵修,19,元婴破体而出，先是一寸，再是一尺，最后悬于头顶三尺，与你面对面。你看见自己，它也看见你——两双眼睛相认的那一刻，天边的云都慢了半拍。,正经,定稿,元神出窍,
breakthrough,success,元婴,通用,灵修,20,识海里响起一声婴啼，清亮，像新生命落地。元婴初成，坐在你神识的正中央，眨着眼打量这个人间。你护着它，像护着一盏刚点的灯——这灯如今，可以照亮一方天地了。,正经,定稿,识海婴啼,
breakthrough,success,元婴,通用,灵修,21,元婴有成，你登临云海之上，看脚下山河如棋盘，人家如棋子。这方圆几千里，元婴老怪屈指可数——你在云端站了很久，忽然想下去挑两桶水，像当年那样。,正经,定稿,云海望舟,
